720;406
722;406
724;406
727;406
731;406
734;406
736;406
738;406
741;406
743;406
746;406
749;406
751;406
753;405
756;404
758;403
760;403
762;402
764;402
766;401
767;401
769;400
771;399
774;399
777;398
781;396
785;395
790;393
795;391
799;389
802;388
805;386
807;385
810;383
813;382
815;381
816;380
818;380
819;379
820;379
821;378
823;377
824;376
826;375
827;373
829;372
831;371
832;369
834;367
835;365
836;364
837;363
838;361
839;360
840;358
841;357
842;355
843;354
845;353
846;351
847;350
848;348
849;347
850;345
852;343
853;341
855;339
857;337
858;335
860;332
862;330
863;328
865;327
866;325
867;323
868;321
869;319
870;316
871;314
872;311
873;309
874;306
875;304
876;301
877;299
878;296
880;293
881;291
882;287
884;283
885;281
887;278
889;274
890;272
893;269
895;266
897;264
900;260
902;258
905;255
909;251
912;251
913;250
915;249
917;248
921;246
925;243
930;241
936;238
941;236
946;234
951;232
955;230
959;229
964;227
969;225
973;223
979;222
984;220
989;219
994;217
998;216
1003;215
1009;214
1013;213
1017;213
1021;212
1025;211
1029;210
1033;210
1037;209
1041;209
1045;209
1050;209
1054;209
1058;208
1063;208
1067;208
1070;208
1074;208
1078;207
1082;206
1086;205
1091;203
1096;202
1102;199
1107;196
1112;193
1118;190
1123;187
1129;184
1135;180
1141;177
1147;173
1152;169
1156;166
1160;163
1163;160
1166;157
1168;155
1170;154
1172;153
1173;152
1175;151
1176;149
1177;149
1177;148
1178;147
1179;147
1179;146
1180;145
1180;144
1181;144
1181;143
1181;142
1183;142
1184;142
1187;142
1188;142
1190;142
1191;142
1192;142
1193;142
1194;142
1195;142
1196;142
1197;142
1198;142
1199;142
1200;142
1202;143
1204;144
1206;146
1208;148
1210;149
1212;151
1214;154
1216;156
1218;158
1220;161
1223;164
1225;168
1227;172
1228;176
1229;179
1230;181
1231;183
1231;185
1231;186
1231;187
1232;188
1232;189
1232;190
1232;191
1232;192
1232;193
1232;195
1232;198
1232;201
1232;204
1232;206
1232;208
1232;210
1232;211
1232;212
1232;213
1232;214
1232;215
1232;216
1232;217
1232;218
1232;219
1232;221
1232;222
1232;223
1232;224
1232;225
1232;226
1232;227
1232;228
1232;229
1232;230
1232;231
1232;232
1232;233
1232;234
1232;235
1232;236
1232;237
1232;238
1231;240
1230;241
1229;242
1229;243
1228;244
1228;245
1227;245
1227;246
1226;247
1225;248
1224;250
1223;252
1222;254
1221;257
1220;260
1219;263
1218;265
1217;267
1217;269
1216;270
1216;272
1216;273
1215;274
1215;275
1215;276
1215;277
1215;278
1215;279
1214;280
1214;281
1214;282
1214;284
1213;285
1213;286
1213;287
1213;288
1213;289
1213;290
1213;291
1213;292
1213;293
1213;295
1212;297
1212;300
1211;303
1211;307
1210;309
1210;312
1209;314
1209;316
1208;318
1208;320
1208;321
1207;324
1207;325
1207;327
1206;329
1206;330
1206;331
1206;332
1206;333
1206;334
1206;335
1206;336
1206;338
1206;341
1206;343
1206;346
1206;349
1206;353
1206;355
1206;357
1206;359
1206;360
1206;361
1207;362
1207;364
1207;365
1207;366
1207;368
1207;371
1207;375
1208;381
1210;390
1213;403
1216;415
1219;426
1222;436
1223;443
1224;448
1225;451
1226;453
1226;454
1226;455
1226;456
1227;456
1227;457
1227;458
1227;459
1227;461
1227;462
1227;464
1227;466
1227;468
1227;470
1227;471
1227;473
1227;474
1227;476
1227;477
1227;478
1227;480
1227;481
1227;482
1227;483
1227;484
1227;485
1227;486
1227;487
1227;488
1227;489
1227;491
1227;493
1226;496
1226;498
1226;500
1225;502
1225;504
1225;505
1224;506
1224;507
1224;508
1223;509
1223;511
1222;513
1221;515
1220;517
1219;520
1219;522
1219;523
1218;524
1218;525
1217;526
1217;527
1217;528
1216;530
1216;533
1215;535
1215;537
1214;538
1214;540
1213;541
1213;542
1213;543
1212;544
1212;546
1211;548
1210;550
1209;552
1208;555
1207;558
1206;560
1206;562
1205;563
1205;565
1205;566
1204;567
1204;568
1203;569
1203;570
1202;571
1201;573
1200;575
1198;577
1197;579
1195;581
1194;583
1192;585
1190;588
1189;590
