639;441
638;441
637;441
637;440
636;439
636;438
635;437
635;436
634;435
634;434
633;433
633;432
633;431
633;430
632;429
632;427
632;426
632;424
632;423
632;422
632;421
632;420
632;418
632;417
632;415
632;414
632;413
632;411
632;410
632;409
632;408
632;407
632;406
633;405
634;404
635;403
635;402
636;401
637;401
637;400
638;400
639;399
640;399
641;399
642;399
643;399
644;399
645;399
646;399
647;399
648;399
649;399
650;399
651;399
652;399
653;399
654;399
655;399
656;399
657;399
658;399
659;399
660;400
661;400
661;401
662;401
662;402
663;402
664;403
664;404
665;405
666;406
666;407
667;408
667;409
667;410
668;411
668;412
669;413
669;414
669;415
669;416
669;417
669;418
669;419
670;419
670;420
670;421
670;422
671;424
671;425
671;426
671;427
671;428
671;429
672;431
672;432
672;433
672;434
672;435
672;436
672;437
672;438
672;439
672;440
672;441
672;442
672;443
672;444
672;445
672;446
672;447
672;448
672;449
672;450
672;451
672;452
672;453
672;454
671;454
671;455
670;455
670;456
669;457
669;458
668;458
667;459
666;459
666;460
665;460
664;461
663;461
663;462
662;462
661;462
660;463
659;463
658;463
658;464
657;464
656;465
655;465
654;466
653;466
652;466
652;467
651;467
650;467
649;467
648;468
647;468
646;468
645;468
644;468
643;468
642;468
641;468
640;468
639;468
638;468
637;468
636;468
635;468
634;468
633;468
632;468
631;468
629;468
628;468
627;468
626;468
625;468
624;468
623;468
622;468
621;468
620;467
619;467
618;466
617;466
617;465
616;464
615;463
614;463
614;462
613;461
612;460
612;459
611;458
610;458
610;456
609;456
609;455
608;454
607;453
607;452
606;451
605;450
605;449
604;447
603;446
603;443
602;440
601;436
601;433
600;430
599;428
599;426
599;424
599;423
598;421
598;419
598;417
598;415
598;413
598;412
598;410
598;409
598;407
598;406
598;404
598;402
598;401
598;399
599;398
599;396
600;395
600;394
601;393
601;392
602;391
603;390
604;388
605;387
607;385
609;384
610;382
612;381
613;379
615;378
617;376
618;375
620;374
621;373
624;371
626;370
628;369
630;368
632;367
634;366
636;366
637;365
638;365
639;364
640;364
641;364
642;364
643;364
645;364
646;364
648;364
649;364
651;364
652;364
654;364
655;364
657;364
658;364
659;364
661;364
662;365
663;365
665;366
666;366
667;366
669;367
671;368
672;368
674;369
675;369
677;370
678;371
680;371
681;372
682;373
684;374
685;375
686;376
687;377
689;379
690;380
691;382
692;384
693;385
694;387
695;388
696;390
697;391
697;393
698;394
698;395
699;397
699;398
700;400
700;402
701;404
702;406
702;409
702;411
702;413
702;414
702;416
702;417
702;418
703;419
703;421
703;422
704;424
704;426
704;428
705;429
705;431
705;433
706;435
706;436
706;437
706;438
706;439
706;440
706;442
706;444
706;445
706;447
706;448
706;450
706;451
706;452
706;453
706;454
706;455
