690;318
689;318
688;318
686;318
685;316
683;314
681;312
680;310
678;308
676;306
675;304
673;302
671;300
668;297
666;294
662;292
660;289
657;286
654;282
650;279
646;275
643;272
640;268
636;264
633;261
630;258
627;254
623;251
620;249
617;246
613;243
609;241
606;238
602;236
598;234
594;231
590;230
586;228
582;226
578;224
575;223
572;222
569;222
567;221
564;221
561;220
558;220
556;220
553;220
551;220
547;220
544;220
542;220
539;220
536;220
534;220
531;220
529;220
526;220
524;221
522;222
520;223
519;224
517;225
516;226
515;228
514;229
513;231
512;233
511;235
510;236
510;238
510;239
509;241
509;242
508;244
508;246
508;247
508;249
507;250
507;252
507;254
507;256
507;258
507;260
507;262
507;264
507;267
507;269
507;272
508;274
509;276
511;279
513;281
516;284
520;287
525;291
530;294
535;297
540;300
545;303
551;305
556;307
562;308
568;310
572;311
577;312
582;312
586;313
590;313
594;313
598;314
601;314
605;315
609;315
612;316
615;316
620;317
623;317
627;318
630;318
634;318
637;319
639;319
642;319
645;320
648;320
650;320
651;320
653;321
654;321
656;321
657;321
658;321
659;321
660;321
661;321
662;321
663;321
664;321
666;321
667;321
668;321
669;321
670;321
670;322
670;323
669;323
667;324
664;324
661;325
658;325
654;326
650;327
646;327
642;328
637;329
632;330
628;331
623;331
618;332
612;334
608;335
603;336
597;338
592;340
586;341
580;343
574;345
568;347
564;349
559;351
554;353
550;355
545;358
540;360
536;362
531;365
526;368
522;371
518;373
514;376
511;379
508;381
506;384
503;386
502;388
500;390
498;392
496;394
495;396
493;399
492;401
490;403
489;405
488;408
487;410
486;413
485;416
484;419
483;421
483;424
482;427
482;430
482;433
482;438
482;440
482;441
482;443
482;446
482;449
482;452
482;455
482;458
482;461
482;464
482;466
482;468
482;470
482;472
482;474
482;476
482;478
482;481
482;483
482;485
483;487
484;488
485;490
487;491
488;493
491;495
494;496
496;497
500;498
504;499
508;500
512;501
516;501
520;502
524;502
528;502
534;502
538;502
543;502
548;502
553;502
557;502
562;502
565;502
569;502
573;502
576;502
581;502
584;502
588;502
591;501
594;499
596;498
599;497
601;495
604;494
607;492
609;490
612;488
614;487
616;485
618;483
621;481
623;479
625;477
626;475
628;473
630;471
631;469
633;466
635;464
637;461
639;458
641;455
642;453
644;450
645;447
647;444
649;441
651;437
653;434
655;430
657;426
660;422
662;418
663;414
665;410
667;406
669;402
670;398
672;393
673;389
675;385
676;381
678;377
680;372
682;367
683;362
685;356
687;351
688;348
689;345
689;341
690;339
690;336
690;334
691;333
691;332
691;331
691;330
691;329
691;328
691;330
691;331
691;332
691;334
691;335
691;337
691;339
691;341
691;344
691;348
691;354
691;359
691;364
691;367
691;371
691;373
691;376
691;379
691;383
691;386
691;391
691;396
691;400
692;405
693;408
694;412
695;415
696;418
697;420
698;423
699;425
700;427
701;429
702;432
703;434
703;435
703;436
703;437
704;437
704;438
704;439
705;440
705;441
706;442
706;444
